发起实例,目标实例,互动次数
en.osm.town,social.cloudron.io,2
mastodon.social,social.techniverse.net,1
mastodon.social,social.osb-alliance.de,8
norden.social,social.osb-alliance.de,2
framapiaf.org,social.osb-alliance.de,1
eupolicy.social,social.osb-alliance.de,1
social.nerdzoom.media,social.osb-alliance.de,2
swiss.social,social.osb-alliance.de,1
newsmast.community,mastodon.bit.nl,1
tech.lgbt,atdt.cc,7
chaosfem.tw,atdt.cc,2
social.treehouse.systems,atdt.cc,4
brain.worm.pink,atdt.cc,2
twipped.social,atdt.cc,2
eyes4you.org,akkoma.yokkin.com,2
mastodon.social,misp-community.org,1
newsmast.community,m.adventurehound.io,2
social.tchncs.de,social.zell-mbc.com,1
social.tchncs.de,netcup.cafe,2
afterspace.rocks,netcup.cafe,1
pfalz.social,netcup.cafe,1
mastodon.social,mastodon.logilab.fr,1
infosec.exchange,social.bdash.net.nz,2
mas.to,social.bdash.net.nz,1
ruhr.social,satzfetzen.de,2
troet.cafe,satzfetzen.de,6
mastodon.social,social.psjb.me,1
newsmast.community,sci.kiwi,1
mastodon.radio,gott.social,14
m.ai6yr.org,gott.social,2
cunnin.me,gott.social,2
cupoftea.social,social.moerks.dk,2
newsmast.community,social.moerks.dk,1
mstdn.games,masto.twib.me,2
tootr.co,social.darksky.app,2
cubhub.social,welcometo.squelfland.com,26
newsmast.community,welcometo.squelfland.com,4
lehrerzimmer.social,social.medienzentrum.rocks,1
kanoa.de,social.medienzentrum.rocks,1
sunny.garden,metikumity.com,1
mastodon.social,metikumity.com,3
newsmast.community,metikumity.com,1
masto.ai,social.sssa.africa,1
newsmast.community,social.whytheyfight.com,1
newsmast.community,social.m1n1ster.com,1
sunny.garden,mastodon.cult-of-linguists.org,1
veganism.social,mastodon.cult-of-linguists.org,1
mspsocial.net,mastodon.cult-of-linguists.org,1
social.vivaldi.net,mastodon.cult-of-linguists.org,1
mastodon.scot,mastodon.cult-of-linguists.org,2
norcal.social,mastodon.cult-of-linguists.org,1
loma.ml,mastodon.cult-of-linguists.org,2
lingo.lol,mastodon.cult-of-linguists.org,3
oldbytes.space,mastodon.8086.net,2
f.cz,mastodon.8086.net,2
widget.uk,mastodon.8086.net,4
troet.cafe,haminoa.net,2
mastodon.xyz,star.shaped.dog,1
mastodon.social,star.shaped.dog,2
newsmast.community,star.shaped.dog,1
mastodon.social,social.ullrich.is,2
mastodon.ml,social.jtalk.ru,2
lor.sh,social.jtalk.ru,1
mamot.fr,obeya.social,1
devianze.city,sironi.tk,2
mastodon.uno,sironi.tk,8
livellosegreto.it,sironi.tk,12
sociale.network,sironi.tk,5
y.cubalibre.social,sironi.tk,2
kolektiva.social,sironi.tk,2
snowfan.masto.host,sironi.tk,2
newsmast.community,bol.social,2
mastodon.social,mastodon.spacetraveller.com,3
newsmast.community,mastodon.spacetraveller.com,2
aus.social,mastodon.spacetraveller.com,1
retroverse.social,fedi.madiator.com,1
mastodon.social,mdft.social,1
mastodon.gal,mastodon.olpm.eu,3
libranet.de,blog.bontour.eu,2
social.anufrij.de,blog.bontour.eu,2
sfba.social,colquitt.xyz,2
mas.to,colquitt.xyz,5
mstdn.social,colquitt.xyz,2
newsie.social,colquitt.xyz,1
mstdn.ca,colquitt.xyz,1
chaos.social,colquitt.xyz,2
masto.ai,colquitt.xyz,2
mastodon.social,network.seqular.net,2
network.seqular.net,network.seqular.net,5
chaos.social,masto.plaindrops.de,1
mastodon.social,universeodon.com,11811
digitalcourage.social,universeodon.com,38
norden.social,social.tchncs.de,518
troet.cafe,social.tchncs.de,870
det.social,social.tchncs.de,110
mastodon.social,social.tchncs.de,1606
mstdn.social,social.tchncs.de,123
bonn.social,social.tchncs.de,44
chaos.social,social.tchncs.de,679
social.saarland,social.tchncs.de,9
fnordon.de,social.tchncs.de,39
climatejustice.social,social.tchncs.de,49
nrw.social,social.tchncs.de,183
ruhr.social,social.tchncs.de,143
wien.rocks,social.tchncs.de,26
wehavecookies.social,social.tchncs.de,38
corteximplant.com,social.tchncs.de,13
rollenspiel.social,social.tchncs.de,61
sueden.social,social.tchncs.de,108
toot.community,social.tchncs.de,19
ibe.social,social.tchncs.de,2
cupoftea.social,social.tchncs.de,14
mstdn.games,social.tchncs.de,23
social.lukas-schieren.de,social.tchncs.de,2
soc.sekundenklebertransportverbot.de,social.tchncs.de,2
swiss.social,social.tchncs.de,17
mastodontech.de,social.tchncs.de,101
berlin.social,social.tchncs.de,59
metalhead.club,social.tchncs.de,80
social.cologne,social.tchncs.de,75
freundica.de,social.tchncs.de,1
dresden.network,social.tchncs.de,64
newsmast.community,social.tchncs.de,167
toot.berlin,social.tchncs.de,7
procial.tchncs.de,social.tchncs.de,30
physchem.science,social.tchncs.de,6
hessen.social,social.tchncs.de,94
digitalcourage.social,social.tchncs.de,254
gruene.social,social.tchncs.de,43
ecoevo.social,social.tchncs.de,4
mefi.social,social.tchncs.de,1
fedigroups.social,social.tchncs.de,1
social.vivaldi.net,social.tchncs.de,21
pandas.social,social.tchncs.de,2
mastodon.gamedev.place,social.tchncs.de,23
mastodon.online,social.tchncs.de,95
pawoo.net,pokemon.mastportal.info,11
friendica.waldstepperbu.de,social.tchncs.de,1
anonsys.net,social.tchncs.de,10
a.gup.pe,social.tchncs.de,5
social.anoxinon.de,social.tchncs.de,52
defcon.social,social.tchncs.de,2
kirche.social,social.tchncs.de,17
ieji.de,social.tchncs.de,19
furry.engineer,social.tchncs.de,9
mastodon.grml.de,social.tchncs.de,4
academiccloud.social,social.tchncs.de,2
mastodon.energy,mastodon.nl,52
tenforward.social,mastodon.nl,145
mastodon.social,mastodon.nl,5179
mstdn.social,mastodon.nl,1684
toot.community,mastodon.nl,224
gram.social,mastodon.nl,45
mastodon.art,mastodon.nl,147
masto.ai,mastodon.nl,48
chaos.social,mastodon.nl,71
newsmast.community,mastodon.nl,2707
det.social,mastodon.nl,16
metalhead.club,mastodon.nl,21
deepthought.infullflow.net,mastodon.nl,4
m.tgl.eu,mastodon.nl,5
m.tzyl.eu,mastodon.nl,5
newsmast.community,techhub.social,735
mas.to,techhub.social,115
mastodon.social,techhub.social,1123
toot.cat,techhub.social,8
toot.wales,mastodon.scot,155
mewblog.thepolarbear.co.uk,mastodon.scot,5
mastodon.social,mastodon.scot,1912
beige.party,mastodon.scot,328
mathstodon.xyz,mastodon.scot,29
fediscience.org,mastodon.scot,17
infosec.space,mastodon.scot,5
masto.ai,mastodon.scot,78
mstdn.social,mastodon.scot,489
mas.to,mastodon.scot,436
openbiblio.social,mastodon.scot,19
mamot.fr,mastodon.scot,37
mastodonapp.uk,mastodon.scot,276
mastodon.ie,mastodon.scot,103
mastodon.online,mastodon.scot,353
social.sdf.org,mastodon.scot,7
kind.social,mastodon.scot,40
piaille.fr,mastodon.scot,61
fosstodon.org,mastodon.scot,129
pixelfed.de,mastodon.scot,34
mastodon.green,mastodon.scot,134
evil.social,mastodon.scot,3
podvibes.co,mastodon.scot,1
nya.one,mastodon.scot,3
mastodon.world,mastodon.scot,152
mastodon.thi.ng,mastodon.scot,2
climatejustice.social,mastodon.scot,31
c.im,mastodon.scot,78
toot.mirbsd.org,mastodon.scot,4
regenerate.social,mastodon.scot,6
universeodon.com,mastodon.scot,120
pixelfed.hylobatidae.org,mastodon.scot,2
kolektiva.social,mastodon.scot,78
mastodon.de,mastodon.scot,10
mastodon.art,mastodon.scot,216
gram.social,mastodon.scot,15
sunny.garden,mastodon.scot,41
socel.net,mastodon.scot,3
sueden.social,mastodon.scot,18
photog.social,mastodon.scot,58
mastodon.sdf.org,mastodon.scot,45
corteximplant.com,mastodon.scot,4
pixelfed.social,mastodon.scot,102
lgbtqia.space,mastodon.scot,39
fosstodon.org,mastodon.gamedev.place,179
newsmast.community,mastodon.gamedev.place,276
tinylad.social,mastodon.gamedev.place,2
infosec.exchange,mastodon.gamedev.place,60
mastodon.social,mastodon.gamedev.place,1514
masto.ai,mastodon.gamedev.place,20
chaos.social,mastodon.gamedev.place,98
hachyderm.io,mastodon.gamedev.place,132
spore.social,mastodon.nl,11
mastodon.online,mastodon.nl,329
mast.lat,mastodon.nl,38
buttersc.one,mastodon.nl,1
mastodon.world,newsie.social,92
fedibird.com,mstdn.poyo.me,27
newsmast.community,mastodon.green,54
zirk.us,mastodon.green,12
mstdn.social,mastodon.green,140
mastodon.scot,mastodon.green,67
toot.wales,mastodon.green,52
mastodon.social,mastodon.green,667
mas.to,mastodon.green,101
tkz.one,mastodon.green,9
social.vivaldi.net,mastodon.green,21
masto.nobigtech.es,mastodon.green,6
masto.ai,mastodon.green,15
masto.es,mastodon.green,45
hessen.social,mastodon.green,24
troet.cafe,mastodon.green,139
mstdn.party,mastodon.nl,9
wxw.moe,g0v.social,12
bgme.me,g0v.social,34
o3o.ca,g0v.social,34
go5.dev,g0v.social,7
m.cmx.im,g0v.social,67
bsky.brid.gy,g0v.social,2
weird.autos,mastodon.nl,4
labyrinth.zone,wetdry.world,272
defcon.social,wetdry.world,11
masto.nu,masto.es,3
newsmast.community,masto.es,145
mastodon.social,masto.es,2087
tuiter.rocks,masto.es,86
ieji.de,masto.es,10
paquita.masto.host,masto.es,1229
tkz.one,masto.es,494
masto.ai,masto.es,73
social.vivaldi.net,masto.es,14
todon.eu,masto.es,91
mstdn.social,masto.es,165
retro.pizza,masto.es,148
mastodon.art,masto.es,67
frikiverse.zone,masto.es,274
mastodon.online,masto.es,113
mastodon.gal,masto.es,137
xarxa.cloud,masto.es,246
hostsharing.coop,sueden.social,5
norden.social,sueden.social,136
hessen.social,sueden.social,23
loma.ml,sueden.social,6
newsmast.community,sueden.social,49
troet.cafe,sueden.social,401
mastodon.cysioland.pl,glaceon.social,2
monads.online,glaceon.social,43
egirls.gay,glaceon.social,17
normal.style,glaceon.social,2
mamot.fr,pouet.chapril.org,121
framapiaf.org,pouet.chapril.org,46
masto.bike,pouet.chapril.org,53
outerheaven.club,pouet.chapril.org,2
mstdn.social,photog.social,77
luzeed.org,photog.social,11
mas.to,photog.social,27
mastodon.social,photog.social,393
pixelfed.social,photog.social,118
aus.social,photog.social,27
tyrol.social,photog.social,8
moppels.bar,photog.social,1
mastodon.art,photog.social,178
infosec.exchange,twit.social,4
newsmast.community,twit.social,38
mastodon.social,berlin.social,116
social.saarland,berlin.social,1
schach.social,berlin.social,2
discordian.social,berlin.social,1
troet.cafe,berlin.social,66
mstdn.io,berlin.social,2
fnordon.de,berlin.social,7
norden.social,berlin.social,33
det.social,berlin.social,10
zirk.us,berlin.social,4
newsmast.community,berlin.social,6
chaos.social,berlin.social,38
mastodon.cc,berlin.social,2
flokinet.social,berlin.social,7
mastodon.world,berlin.social,3
augsburg.social,berlin.social,2
social.cologne,berlin.social,2
toot.cat,famichiki.jp,13
dobbs.town,famichiki.jp,1
evil.social,famichiki.jp,1
sociale.network,famichiki.jp,2
beige.party,famichiki.jp,17
lgbtqia.space,famichiki.jp,3
framapiaf.org,masto.bike,19
mastodon.top,masto.bike,11
tooting.ch,masto.bike,4
mastodon.world,journa.host,50
tech.lgbt,defcon.social,2
raru.re,defcon.social,1
101010.pl,pol.social,120
mindly.social,pol.social,2
miau.jeder.pl,pol.social,2
mamot.fr,veganism.social,17
eldritch.cafe,veganism.social,5
mastodon.social,veganism.social,27
veganism.social,veganism.social,31
mastodon.la,tuiter.rocks,23
mstdn.social,dju.social,3
newsmast.community,dju.social,3
mastodon.social,tuiter.rocks,40
newsmast.community,h4.io,1
mastodon.gamedev.place,wikis.world,1
piaille.fr,wikis.world,5
archaeo.social,wikis.world,2
mastodon.social,wikis.world,11
openbiblio.social,social.bund.de,1
genealogie.social,social.bund.de,2
fedibird.com,kotobaphil-mtdn.eu,44
social.vivaldi.net,kotobaphil-mtdn.eu,18
mastodon.social,kotobaphil-mtdn.eu,15
social.penguinability.net,fedi.fullstuck.net,1
social.mikutter.hachune.net,fedi.fullstuck.net,7
pawoo.net,fedi.fullstuck.net,2
mastodon.social,rebelbase.site,7
mastodon.social,rockcd.jp,9
mstdn.jp,rockcd.jp,16
1234.as,blooming-land.icu,1
alive.bar,blooming-land.icu,12
wxw.moe,blooming-land.icu,20
m.cmx.im,blooming-land.icu,63
o3o.ca,blooming-land.icu,18
biplus.date,blooming-land.icu,4
mastodon.social,blooming-land.icu,6
bgme.me,blooming-land.icu,19
m.otter.homes,blooming-land.icu,5
mstdn.social,blooming-land.icu,1
allships.run,blooming-land.icu,2
mastodon.online,blooming-land.icu,3
slashine.onl,blooming-land.icu,2
stelpolva.moe,blooming-land.icu,8
orz.uno,blooming-land.icu,1
pullopen.xyz,blooming-land.icu,2
moresci.sale,blooming-land.icu,4
mamot.fr,corneill.es,45
framapiaf.org,corneill.es,16
eldritch.cafe,corneill.es,46
boitam.eu,corneill.es,4
piaille.fr,corneill.es,71
pouet.chapril.org,corneill.es,11
toot.aquilenet.fr,corneill.es,10
hachyderm.io,corneill.es,3
shelter.moe,corneill.es,2
mastodont.cat,corneill.es,3
m.g3l.org,corneill.es,4
mastodon.arch-linux.cz,corneill.es,2
paquita.masto.host,corneill.es,2
peculiar.florist,corneill.es,7
mastodon.electric-goat.net,corneill.es,1
ludosphere.fr,corneill.es,5
kolektiva.social,corneill.es,1
hostux.social,corneill.es,6
masto.bike,corneill.es,7
mastodon.social,corneill.es,18
mastodon.zaclys.com,corneill.es,6
mastodon.tedomum.net,corneill.es,2
dice.camp,corneill.es,3
social.sciences.re,corneill.es,8
octodon.social,corneill.es,2
imaginair.es,corneill.es,5
aleph.land,corneill.es,1
todon.eu,corneill.es,4
dragonscave.space,corneill.es,1
mstdn.party,corneill.es,1
mathstodon.xyz,corneill.es,1
mastodon.scop.coop,corneill.es,1
social.romaricpascal.com,corneill.es,1
mastodon.xyz,corneill.es,2
mastodon.top,corneill.es,3
oc.todon.fr,corneill.es,1
climatejustice.social,corneill.es,2
mastodon.parleur.net,corneill.es,4
bdx.town,corneill.es,2
diaspodon.fr,corneill.es,5
social.zdx.fr,corneill.es,3
climatejustice.social,mastodon.nl,61
mastodon.green,mastodon.nl,214
mastodon.world,mastodon.nl,369
social.edu.nl,mastodon.nl,49
mas.to,mastodon.nl,256
urbanists.social,mastodon.nl,43
zug.network,mastodon.nl,12
mastodon.gal,social.espeweb.net,15
mastodon.social,social.espeweb.net,99
misskey.io,mastodon.white-void.net,396
masto.es,mastodon.social,3490
masto.nobigtech.es,mastodon.social,392
paquita.masto.host,mastodon.social,2815
norden.social,mastodon.social,10908
newsmast.community,mastodon.social,37963
miniwa.moe,mastodon.social,14
m.cmx.im,mastodon.social,1508
donotban.com,mastodon.social,85
mastodon.online,mastodon.social,17912
fairy.id,mastodon.social,30
tenforward.social,mastodon.social,1113
moresci.sale,mastodon.social,68
mastodon.world,mastodon.social,11018
alive.bar,mastodon.social,713
stereophonic.space,mastodon.social,12
o3o.ca,mastodon.social,705
pullopen.xyz,mastodon.social,44
dvd.chat,mastodon.social,41
douchi.space,mastodon.social,86
libranigans.com,botsin.space,8
tech.lgbt,botsin.space,56
mastodon.social,botsin.space,540
troet.cafe,botsin.space,25
octodon.social,botsin.space,17
romancelandia.club,botsin.space,2
mastodon.cloud,botsin.space,7
planet.moe,botsin.space,11
packmates.org,botsin.space,9
mstdn.social,botsin.space,103
live-theater.net,imastodon.net,909
thecanadian.social,mastodon.social,327
mas.to,mastodon.social,19141
mstdn.social,mastodon.social,28903
mastodon.nl,mastodon.social,4912
scholar.social,mastodon.social,534
social.vivaldi.net,mastodon.social,4673
zirk.us,mastodon.social,1481
a.gup.pe,mastodon.social,780
lehrerzimmer.social,botsin.space,4
mastodon.online,botsin.space,93
toot.cat,mastodon.social,1419
wetdry.world,mastodon.social,720
mstdn.party,mastodon.social,2760
newsmast.community,infosec.exchange,589
social.glitched.systems,infosec.exchange,18
mstdn.social,infosec.exchange,2434
waldvogel.family,infosec.exchange,2
twit.social,infosec.exchange,235
chaos.social,infosec.exchange,2667
sfba.social,infosec.exchange,712
defcon.social,infosec.exchange,471
mastodon.social,infosec.exchange,15714
cyberplace.social,infosec.exchange,347
flokinet.social,mastodon.social,315
mastodon.green,mastodon.social,2911
relay.fedi.buzz,mastodon.social,3018
troet.cafe,mastodon.social,19585
sueden.social,mastodon.social,2816
openbiblio.social,mastodon.social,736
discordian.social,mastodon.social,950
fedibird.com,pawoo.net,2359
lovelive-misskey.t1nyb0x.cloud,pawoo.net,35
mstdn.jp,pawoo.net,1482
mastodon.au,aus.social,505
cloudisland.nz,aus.social,149
fediphilosophy.org,aus.social,5
mas.to,aus.social,449
mastodon.social,aus.social,2612
universeodon.com,aus.social,239
mstdn.social,aus.social,645
zeroes.ca,aus.social,68
mathstodon.xyz,aus.social,79
chaos.social,aus.social,118
troet.cafe,aus.social,58
a.gup.pe,aus.social,32
kolektiva.social,aus.social,218
discuss.systems,aus.social,20
toot.cat,aus.social,78
hails.org,aus.social,2
theblower.au,aus.social,508
newsmast.community,masto.ai,1314
newsie.social,masto.ai,14
lgbtqia.space,masto.ai,17
masto.es,masto.ai,63
sfba.social,masto.ai,63
masto.nobigtech.es,masto.ai,14
mastodon.social,masto.ai,1178
mastodon.nl,masto.ai,21
a.gup.pe,masto.ai,93
mastodon.world,masto.ai,125
misskey.io,pawoo.net,6176
kmy.blue,pawoo.net,19
sociale.network,mastodon.uno,219
bologna.one,mastodon.uno,4
orwell.fun,mastodon.uno,21
newsmast.community,mastodon.uno,268
mastodon.social,mastodon.nu,165
social.spejset.org,mastodon.nu,129
mastodon.green,mastodon.nu,18
social.linux.pizza,mastodon.nu,22
fosstodon.org,mastodon.nu,12
bsky.brid.gy,mastodon.nu,27
mastodon.social,federated.press,9
m.cmx.im,fairy.id,24
o3o.ca,fairy.id,12
wxw.moe,fairy.id,15
bgme.me,fairy.id,7
m.otter.homes,fairy.id,4
mstdn.social,fairy.id,2
slashine.onl,fairy.id,2
one.telmina.net,minohdon.jp,2
mastodon.social,moth.social,2
newsmast.community,moth.social,1
newsmast.community,mastodon.acm.org,5
a.gup.pe,mastodon.acm.org,1
fosstodon.org,mastodon.acm.org,2
newsmast.community,liverpool.collabfc.com,6
infosec.exchange,cysec.social,3
mastodonczech.cz,mastodon.rozhlas.cz,3
chaos.social,social.wastedalpaca.wtf,7
gamedev.lgbt,mastodon.tymoon.eu,1
mastodon.social,iculture.social,2
masto.ai,eu-isoe-west-1.com,1
timetheft.social,eu-isoe-west-1.com,4
fujun-bungaku.com,fujun-bungaku.com,2
newsmast.community,mstdn.social,5413
nafo.army,mstdn.social,60
techhub.social,mstdn.social,885
mastodon.social,mstdn.social,34121
mastodon.online,mstdn.social,4176
mastodon.world,mstdn.social,3547
masto.ai,mstdn.social,1078
eliitin-some.fi,mstdn.social,189
mastodontti.fi,mstdn.social,498
aus.social,mstdn.social,1279
mastodon.social,mastodon.world,19059
theblower.au,mastodon.world,78
newsmast.social,mastodon.world,39
hessen.social,mastodon.world,210
wank.social,mastodon.world,104
mastodon.ie,mastodon.world,257
fedisabled.social,mastodon.world,39
newsmast.community,mastodon.world,4117
aus.social,mastodon.world,460
kolektiva.social,mastodon.world,527
hellions.cloud,mastodon.world,23
digitalcourage.social,mastodon.world,171
fairmove.net,mastodon.world,4
mas.to,mastodon.world,2073
mastodon.nl,mastodon.world,392
mastodon.uno,mastodon.world,418
piaille.fr,mastodon.world,262
pol.social,mastodon.world,45
social.tchncs.de,infosec.exchange,586
mas.to,infosec.exchange,1692
freeradical.zone,infosec.exchange,252
mastodon.nu,infosec.exchange,142
det.social,infosec.exchange,147
lgbtqia.space,infosec.exchange,232
hellions.cloud,infosec.exchange,32
fedi.arkadi.one,infosec.exchange,14
urusai.social,infosec.exchange,93
