发起实例,目标实例,互动次数
framapiaf.org,pouet.chapril.org,31
masto.bike,pouet.chapril.org,13
outerheaven.club,pouet.chapril.org,1
mstdn.social,photog.social,31
luzeed.org,photog.social,1
photog.social,photog.social,82
mas.to,photog.social,6
mastodon.social,photog.social,110
pixelfed.social,photog.social,11
aus.social,photog.social,10
tyrol.social,photog.social,4
moppels.bar,photog.social,1
mastodon.art,photog.social,66
masto.pt,masto.pt,47
infosec.exchange,twit.social,2
newsmast.community,twit.social,38
mastodon.social,berlin.social,37
social.saarland,berlin.social,1
berlin.social,berlin.social,42
schach.social,berlin.social,1
discordian.social,berlin.social,1
troet.cafe,berlin.social,24
mstdn.io,berlin.social,1
fnordon.de,berlin.social,4
norden.social,berlin.social,11
det.social,berlin.social,4
zirk.us,berlin.social,3
newsmast.community,berlin.social,6
chaos.social,berlin.social,11
mastodon.cc,berlin.social,2
flokinet.social,berlin.social,7
mastodon.world,berlin.social,2
augsburg.social,berlin.social,1
social.cologne,berlin.social,1
toot.cat,famichiki.jp,4
famichiki.jp,famichiki.jp,46
dobbs.town,famichiki.jp,1
mstdn.ca,famichiki.jp,2
evil.social,famichiki.jp,1
sociale.network,famichiki.jp,1
beige.party,famichiki.jp,5
lgbtqia.space,famichiki.jp,2
framapiaf.org,masto.bike,3
mastodon.top,masto.bike,1
tooting.ch,masto.bike,1
mastodon.world,journa.host,28
defcon.social,defcon.social,5
tech.lgbt,defcon.social,1
raru.re,defcon.social,1
101010.pl,pol.social,85
wspanialy.eu,pol.social,5
pol.social,pol.social,24
mindly.social,pol.social,1
miau.jeder.pl,pol.social,2
mamot.fr,veganism.social,12
eldritch.cafe,veganism.social,3
mastodon.social,veganism.social,10
veganism.social,veganism.social,19
tuiter.rocks,tuiter.rocks,8
mastodon.la,tuiter.rocks,7
mstdn.social,dju.social,2
newsmast.community,dju.social,3
mastodon.social,tuiter.rocks,5
newsmast.community,h4.io,1
mastodon.gamedev.place,wikis.world,1
piaille.fr,wikis.world,3
archaeo.social,wikis.world,1
mastodon.social,wikis.world,5
openbiblio.social,social.bund.de,1
genealogie.social,social.bund.de,1
fedibird.com,kotobaphil-mtdn.eu,15
social.vivaldi.net,kotobaphil-mtdn.eu,7
mastodon.social,kotobaphil-mtdn.eu,1
social.penguinability.net,fedi.fullstuck.net,1
social.mikutter.hachune.net,fedi.fullstuck.net,5
pawoo.net,fedi.fullstuck.net,1
mastodon.social,rebelbase.site,3
mastodon.social,rockcd.jp,4
mstdn.jp,rockcd.jp,10
1234.as,blooming-land.icu,1
alive.bar,blooming-land.icu,4
wxw.moe,blooming-land.icu,5
m.cmx.im,blooming-land.icu,8
o3o.ca,blooming-land.icu,6
biplus.date,blooming-land.icu,2
mastodon.social,blooming-land.icu,1
bgme.me,blooming-land.icu,5
m.otter.homes,blooming-land.icu,2
mstdn.social,blooming-land.icu,1
allships.run,blooming-land.icu,1
blooming-land.icu,blooming-land.icu,1
mastodon.online,blooming-land.icu,2
slashine.onl,blooming-land.icu,2
stelpolva.moe,blooming-land.icu,4
orz.uno,blooming-land.icu,1
pullopen.xyz,blooming-land.icu,1
moresci.sale,blooming-land.icu,1
mamot.fr,corneill.es,22
framapiaf.org,corneill.es,8
eldritch.cafe,corneill.es,13
boitam.eu,corneill.es,1
piaille.fr,corneill.es,23
pouet.chapril.org,corneill.es,6
toot.aquilenet.fr,corneill.es,5
hachyderm.io,corneill.es,2
shelter.moe,corneill.es,2
mastodont.cat,corneill.es,1
m.g3l.org,corneill.es,3
mastodon.arch-linux.cz,corneill.es,1
paquita.masto.host,corneill.es,1
peculiar.florist,corneill.es,1
mastodon.electric-goat.net,corneill.es,1
ludosphere.fr,corneill.es,2
kolektiva.social,corneill.es,1
hostux.social,corneill.es,1
masto.bike,corneill.es,2
mastodon.social,corneill.es,6
mastodon.zaclys.com,corneill.es,2
mastodon.tedomum.net,corneill.es,1
dice.camp,corneill.es,1
social.sciences.re,corneill.es,3
octodon.social,corneill.es,1
imaginair.es,corneill.es,3
aleph.land,corneill.es,1
todon.eu,corneill.es,2
dragonscave.space,corneill.es,1
corneill.es,corneill.es,1
mstdn.party,corneill.es,1
mathstodon.xyz,corneill.es,1
mastodon.scop.coop,corneill.es,1
social.romaricpascal.com,corneill.es,1
mastodon.xyz,corneill.es,1
mastodon.top,corneill.es,1
oc.todon.fr,corneill.es,1
climatejustice.social,corneill.es,1
mastodon.parleur.net,corneill.es,1
bdx.town,corneill.es,1
diaspodon.fr,corneill.es,2
social.zdx.fr,corneill.es,1
climatejustice.social,mastodon.nl,41
mastodon.green,mastodon.nl,110
mastodon.world,mastodon.nl,103
social.edu.nl,mastodon.nl,30
mas.to,mastodon.nl,146
urbanists.social,mastodon.nl,29
zug.network,mastodon.nl,3
mastodon.gal,social.espeweb.net,1
mastodon.social,social.espeweb.net,28
learnk8s.news,learnk8s.news,4
misskey.io,mastodon.white-void.net,396
masto.es,mastodon.social,905
masto.nobigtech.es,mastodon.social,155
paquita.masto.host,mastodon.social,1000
mastodon.social,mastodon.social,73019
norden.social,mastodon.social,3881
newsmast.community,mastodon.social,37963
miniwa.moe,mastodon.social,7
m.cmx.im,mastodon.social,214
donotban.com,mastodon.social,13
mastodon.online,mastodon.social,7757
fairy.id,mastodon.social,15
tenforward.social,mastodon.social,495
moresci.sale,mastodon.social,20
mastodon.world,mastodon.social,4403
alive.bar,mastodon.social,146
stereophonic.space,mastodon.social,3
o3o.ca,mastodon.social,157
pullopen.xyz,mastodon.social,20
dvd.chat,mastodon.social,19
douchi.space,mastodon.social,14
libranigans.com,botsin.space,4
tech.lgbt,botsin.space,14
mastodon.social,botsin.space,156
troet.cafe,botsin.space,7
octodon.social,botsin.space,9
romancelandia.club,botsin.space,1
mastodon.cloud,botsin.space,3
planet.moe,botsin.space,3
packmates.org,botsin.space,3
mstdn.social,botsin.space,53
live-theater.net,imastodon.net,284
thecanadian.social,mastodon.social,198
mas.to,mastodon.social,6625
mstdn.social,mastodon.social,10662
mastodon.nl,mastodon.social,1996
scholar.social,mastodon.social,226
social.vivaldi.net,mastodon.social,1614
zirk.us,mastodon.social,450
a.gup.pe,mastodon.social,780
lehrerzimmer.social,botsin.space,4
mastodon.online,botsin.space,32
toot.cat,mastodon.social,314
wetdry.world,mastodon.social,192
mstdn.party,mastodon.social,1290
infosec.exchange,infosec.exchange,3821
newsmast.community,infosec.exchange,589
social.glitched.systems,infosec.exchange,10
mstdn.social,infosec.exchange,1044
waldvogel.family,infosec.exchange,1
twit.social,infosec.exchange,79
chaos.social,infosec.exchange,856
sfba.social,infosec.exchange,221
defcon.social,infosec.exchange,169
mastodon.social,infosec.exchange,5158
cyberplace.social,infosec.exchange,80
flokinet.social,mastodon.social,247
mastodon.green,mastodon.social,1213
relay.fedi.buzz,mastodon.social,3018
troet.cafe,mastodon.social,5843
sueden.social,mastodon.social,1028
openbiblio.social,mastodon.social,254
discordian.social,mastodon.social,670
fedibird.com,pawoo.net,618
lovelive-misskey.t1nyb0x.cloud,pawoo.net,16
pawoo.net,pawoo.net,3496
mstdn.jp,pawoo.net,284
mastodon.au,aus.social,208
cloudisland.nz,aus.social,30
fediphilosophy.org,aus.social,2
aus.social,aus.social,2688
mas.to,aus.social,187
mastodon.social,aus.social,853
universeodon.com,aus.social,80
mstdn.social,aus.social,280
zeroes.ca,aus.social,31
mathstodon.xyz,aus.social,21
chaos.social,aus.social,37
troet.cafe,aus.social,22
a.gup.pe,aus.social,32
kolektiva.social,aus.social,85
discuss.systems,aus.social,9
toot.cat,aus.social,15
hails.org,aus.social,1
theblower.au,aus.social,96
newsmast.community,masto.ai,1314
chaosfem.tw,masto.ai,13
newsie.social,masto.ai,7
lgbtqia.space,masto.ai,6
masto.es,masto.ai,9
sfba.social,masto.ai,15
masto.nobigtech.es,masto.ai,5
mastodon.social,masto.ai,451
mastodon.nl,masto.ai,13
a.gup.pe,masto.ai,93
mastodon.world,masto.ai,90
misskey.io,pawoo.net,1584
kmy.blue,pawoo.net,7
sociale.network,mastodon.uno,128
bologna.one,mastodon.uno,1
orwell.fun,mastodon.uno,8
newsmast.community,mastodon.uno,268
mastodon.nu,mastodon.nu,105
mastodon.social,mastodon.nu,37
social.spejset.org,mastodon.nu,40
mastodon.green,mastodon.nu,12
social.linux.pizza,mastodon.nu,9
fosstodon.org,mastodon.nu,4
bsky.brid.gy,mastodon.nu,2
mastodon.social,federated.press,6
m.cmx.im,fairy.id,2
o3o.ca,fairy.id,4
wxw.moe,fairy.id,6
bgme.me,fairy.id,2
m.otter.homes,fairy.id,1
mstdn.social,fairy.id,1
slashine.onl,fairy.id,1
one.telmina.net,minohdon.jp,2
mastodon.social,moth.social,1
newsmast.community,moth.social,1
newsmast.community,mastodon.acm.org,5
a.gup.pe,mastodon.acm.org,1
fosstodon.org,mastodon.acm.org,1
newsmast.community,liverpool.collabfc.com,6
infosec.exchange,cysec.social,2
mastodonczech.cz,mastodon.rozhlas.cz,1
chaos.social,social.wastedalpaca.wtf,2
gamedev.lgbt,mastodon.tymoon.eu,1
mastodon.social,iculture.social,1
masto.ai,eu-isoe-west-1.com,1
timetheft.social,eu-isoe-west-1.com,1
fujun-bungaku.com,fujun-bungaku.com,1
newsmast.community,mstdn.social,5413
nafo.army,mstdn.social,28
techhub.social,mstdn.social,242
mastodon.social,mstdn.social,11090
mstdn.social,mstdn.social,5950
mastodon.online,mstdn.social,1673
mastodon.world,mstdn.social,1525
masto.ai,mstdn.social,556
eliitin-some.fi,mstdn.social,32
mastodontti.fi,mstdn.social,115
aus.social,mstdn.social,522
mastodon.social,mastodon.world,6807
theblower.au,mastodon.world,30
newsmast.social,mastodon.world,34
hessen.social,mastodon.world,106
wank.social,mastodon.world,38
mastodon.world,mastodon.world,1479
mastodon.ie,mastodon.world,93
fedisabled.social,mastodon.world,37
newsmast.community,mastodon.world,4117
aus.social,mastodon.world,184
kolektiva.social,mastodon.world,234
hellions.cloud,mastodon.world,10
digitalcourage.social,mastodon.world,60
fairmove.net,mastodon.world,3
mas.to,mastodon.world,872
mastodon.nl,mastodon.world,149
mastodon.uno,mastodon.world,179
piaille.fr,mastodon.world,111
pol.social,mastodon.world,17
social.tchncs.de,infosec.exchange,247
mas.to,infosec.exchange,686
freeradical.zone,infosec.exchange,82
mastodon.nu,infosec.exchange,54
det.social,infosec.exchange,53
lgbtqia.space,infosec.exchange,79
hellions.cloud,infosec.exchange,15
fedi.arkadi.one,infosec.exchange,7
urusai.social,infosec.exchange,30
aus.social,infosec.exchange,315
bsky.brid.gy,infosec.exchange,10
hachyderm.io,infosec.exchange,713
mementomori.social,infosec.exchange,28
oldbytes.space,infosec.exchange,41
toot.kif.rocks,infosec.exchange,25
f.lapo.it,infosec.exchange,1
cztwitter.cz,infosec.exchange,6
ioc.exchange,infosec.exchange,124
mas.to,mstdn.social,1753
mastodon.nl,mstdn.social,799
smnn.ch,mstdn.social,1
herkenhoff.com,mstdn.social,1
social.zagrodnick.de,mstdn.social,1
muenchen.social,mstdn.social,54
mastodon-japan.net,mastodon-japan.net,267
fedibird.com,mastodon-japan.net,122
bildung.social,mastodon.world,200
nrw.social,mastodon.world,417
mstdn.social,mastodon.world,1282
troet.cafe,mastodon.world,559
det.social,mastodon.world,215
masto.ai,mastodon.world,325
social.cologne,mastodon.world,30
chaos.social,mastodon.world,297
norden.social,mastodon.world,467
covertcreatures.xyz,mastodon.world,36
c.im,mastodon.world,221
social.ketupat.me,mastodon.world,37
climatejustice.social,mastodon.world,187
bithaven.cloud,mastodon.world,35
fosstodon.org,mastodon.world,154
mastodon.xyz,mastodon.world,42
sueden.social,mastodon.world,110
famichiki.jp,mastodon.world,5
toot.orchid-cottage.uk,mastodon.world,17
infosec.exchange,mastodon.world,401
mastodon.online,mastodon.world,701
union.place,mastodon.world,40
mastodon.partipirate.org,mastodon.world,2
expressional.social,mastodon.world,41
universeodon.com,mastodon.world,355
mastodon.sdf.org,mastodon.world,162
mastodon.green,mastodon.world,115
norden.social,mstdn.social,334
climatejustice.social,mstdn.social,204
infosec.exchange,mstdn.social,1799
swiss.social,mstdn.social,14
mastodon.cloud,social.mikutter.hachune.net,6
fedi.fullstuck.net,social.mikutter.hachune.net,2
social.mikutter.hachune.net,social.mikutter.hachune.net,195
mastodon.juggler.jp,social.mikutter.hachune.net,12
meganekeesu.tokyo,social.mikutter.hachune.net,19
woof.group,wetdry.world,11
noauthority.social,noauthority.social,2864
shitposter.world,noauthority.social,85
freeatlantis.com,noauthority.social,213
shitpost.cloud,noauthority.social,9
newsmast.community,flipboard.social,75
mstdn.maud.io,mastodon.zunda.ninja,5
toots.matapacos.dog,comicscamp.club,1
writeout.ink,comicscamp.club,1
turtleisland.social,comicscamp.club,1
lgbtqia.space,comicscamp.club,1
me.dm,comicscamp.club,1
noauthority.social,mastodon.derveni.org,1
social.phoenixradio1208.com,social.phoenixradio1208.com,2
nonoino.masto.host,nonoino.masto.host,1
snowfan.masto.host,nonoino.masto.host,2
sociale.network,nonoino.masto.host,1
mastodon.social,nonoino.masto.host,1
mastodon.uno,nonoino.masto.host,2
mastodon.cisti.org,nonoino.masto.host,1
tinnies.club,social.yearg.in,1
mastodonczech.cz,mastodon.neilzone.co.uk,1
sunny.garden,mastodon.neilzone.co.uk,2
gts.hackaroun.de,mastodon.neilzone.co.uk,1
aus.social,mastodon.neilzone.co.uk,1
lgbtqia.space,mastodon.neilzone.co.uk,5
mas.to,mastodon.neilzone.co.uk,10
fosstodon.org,mastodon.neilzone.co.uk,7
mstdn.social,mastodon.neilzone.co.uk,10
catodon.social,mastodon.neilzone.co.uk,1
mastodon.art,mastodon.neilzone.co.uk,1
infosec.exchange,mastodon.neilzone.co.uk,6
mastodon.social,mastodon.neilzone.co.uk,49
guitar.rodeo,mastodon.neilzone.co.uk,1
mastodon.nz,mastodon.neilzone.co.uk,1
mastodon.online,mastodon.neilzone.co.uk,9
social.tchncs.de,mastodon.neilzone.co.uk,4
hostux.social,mastodon.neilzone.co.uk,1
social.oevents.co.za,mastodon.neilzone.co.uk,1
retro.pizza,mastodon.neilzone.co.uk,2
beige.party,mastodon.neilzone.co.uk,7
bookwor.ms,mastodon.neilzone.co.uk,1
autistics.life,mastodon.neilzone.co.uk,1
freeradical.zone,mastodon.neilzone.co.uk,2
dragonscave.space,mastodon.neilzone.co.uk,2
mstdn.ca,mastodon.neilzone.co.uk,1
discuss.systems,mastodon.neilzone.co.uk,1
syringa.social,mastodon.neilzone.co.uk,1
social.linux.pizza,mastodon.neilzone.co.uk,1
techhub.social,mastodon.neilzone.co.uk,3
hachyderm.io,mastodon.neilzone.co.uk,4
tweesecake.social,mastodon.neilzone.co.uk,2
cheeseburger.social,mastodon.neilzone.co.uk,1
snack.social,mastodon.neilzone.co.uk,1
mastodon.xyz,mastodon.neilzone.co.uk,1
zirk.us,mastodon.neilzone.co.uk,1
helvede.net,mastodon.neilzone.co.uk,1
mastodon.sdf.org,mastodon.neilzone.co.uk,2
tkz.one,mastodon.neilzone.co.uk,1
mstdn.mx,mastodon.neilzone.co.uk,1
universeodon.com,mastodon.neilzone.co.uk,2
kolektiva.social,mastodon.neilzone.co.uk,3
kinkyelephant.com,mastodon.neilzone.co.uk,1
mastodon.world,mastodon.neilzone.co.uk,3
wandering.shop,mastodon.neilzone.co.uk,2
berlin.social,mastodon.neilzone.co.uk,1
mastodon.cloud,mastodon.neilzone.co.uk,1
toot.wales,mastodon.neilzone.co.uk,1
social.lol,mastodon.neilzone.co.uk,3
cosocial.ca,mastodon.neilzone.co.uk,1
discordian.social,mastodon.neilzone.co.uk,1
mastodon.energy,mastodon.neilzone.co.uk,1
caneandable.social,mastodon.neilzone.co.uk,1
tech.lgbt,mastodon.neilzone.co.uk,2
social.critica.li,mastodon.neilzone.co.uk,1
masto.ai,mastodon.neilzone.co.uk,2
lor.sh,mastodon.neilzone.co.uk,1
triptico.com,mastodon.neilzone.co.uk,1
thecanadian.social,mastodon.neilzone.co.uk,1
mastodon.au,mastodon.neilzone.co.uk,2
mastodon.scot,mastodon.neilzone.co.uk,1
c.im,mastodon.neilzone.co.uk,4
greennuclear.online,mastodon.neilzone.co.uk,1
mastodon.org.uk,mastodon.neilzone.co.uk,1
mastodonapp.uk,mastodon.neilzone.co.uk,4
troet.cafe,mastodon.neilzone.co.uk,3
lingo.lol,mastodon.neilzone.co.uk,1
libranigans.com,mastodon.neilzone.co.uk,1
ursal.zone,mastodon.neilzone.co.uk,1
ohai.social,mastodon.neilzone.co.uk,1
mewblog.thepolarbear.co.uk,mastodon.neilzone.co.uk,1
vocalounge.cafe,mastodon.neilzone.co.uk,1
spore.social,mastodon.neilzone.co.uk,1
toot.cat,mastodon.neilzone.co.uk,2
taquiones.net,mastodon.neilzone.co.uk,1
furry.engineer,mastodon.neilzone.co.uk,1
tacocat.space,mastodon.neilzone.co.uk,1
mementomori.social,mastodon.neilzone.co.uk,1
chaos.social,mastodon.neilzone.co.uk,1
mastodon.de,mastodon.neilzone.co.uk,1
eupolicy.social,mastodon.neilzone.co.uk,1
zeroes.ca,mastodon.neilzone.co.uk,1
mastodon.ie,mastodon.neilzone.co.uk,2
chasmcity.net,mastodon.neilzone.co.uk,2
mastodon.bsd.cafe,mastodon.neilzone.co.uk,2
social.coop,mastodon.neilzone.co.uk,1
covertcreatures.xyz,mastodon.neilzone.co.uk,1
indieweb.social,mastodon.neilzone.co.uk,1
mstdn.party,mastodon.neilzone.co.uk,1
mastodontti.fi,mastodon.neilzone.co.uk,1
bithaven.cloud,mastodon.neilzone.co.uk,1
tldr.nettime.org,mastodon.neilzone.co.uk,1
social.ketupat.me,mastodon.neilzone.co.uk,1
tabletop.social,mastodon.neilzone.co.uk,1
mamot.fr,mastodon.neilzone.co.uk,2
union.place,mastodon.neilzone.co.uk,1
fed.mthie.com,mastodon.neilzone.co.uk,1
social.ookami.space,mastodon.neilzone.co.uk,1
mastodon.uno,mastodon.neilzone.co.uk,1
tooting.ch,mastodon.neilzone.co.uk,1
floss.social,mastodon.neilzone.co.uk,1
cultur.social,mastodon.neilzone.co.uk,1
defcon.social,mastodon.neilzone.co.uk,1
bsd.network,mastodon.neilzone.co.uk,1
functional.cafe,mastodon.neilzone.co.uk,1
mapstodon.space,mastodon.neilzone.co.uk,1
sociale.network,mastodon.neilzone.co.uk,1
mastodon.gamedev.place,mastodon.neilzone.co.uk,1
don.linxx.net,mastodon.neilzone.co.uk,1
ohay.ooo,mastodon.neilzone.co.uk,1
layer8.space,mastodon.neilzone.co.uk,1
mastodon.pnpde.social,mastodon.neilzone.co.uk,1
snac.smithies.me.uk,mastodon.neilzone.co.uk,1
homestead.social,mastodon.neilzone.co.uk,1
allthingstech.social,mastodon.neilzone.co.uk,1
rage.love,mastodon.neilzone.co.uk,1
procrastodon.net,mastodon.neilzone.co.uk,1
mathstodon.xyz,mastodon.neilzone.co.uk,1
piaille.fr,mastodon.neilzone.co.uk,1
peninsula.industries,mastodon.neilzone.co.uk,1
framapiaf.org,mastodon.neilzone.co.uk,1
hear-me.social,mastodon.neilzone.co.uk,1
masto.pt,mastodon.neilzone.co.uk,1
fwoof.space,mastodon.neilzone.co.uk,1
kanoa.de,mastodon.neilzone.co.uk,1
cafe.otter.homes,wxw.moe,14
wxw.moe,wxw.moe,1081
infosec.exchange,fosstodon.org,136
brain.worm.pink,fosstodon.org,3
pounced-on.me,fosstodon.org,2
gorone.xyz,pawoo.net,7
mastodon-japan.net,pawoo.net,72
misskey.flowers,mastodon.white-void.net,11
mi.shiromaru.work,mastodon.white-void.net,15
fedibird.com,mastodon.white-void.net,15
