发起实例,目标实例,互动次数
shota.house,shitposter.world,22
4bear.com,cubhub.social,1
baraag.net,cubhub.social,9
caekis.love,shitposter.world,1
detroitriotcity.com,shitposter.world,16
bsky.brid.gy,worldkey.io,4
fosstodon.org,pkm.social,1
federate.social,pkm.social,1
colearn.social,pkm.social,1
tootr.co,tootr.co,11
cloudisland.nz,woof.tech,1
kind.social,woof.tech,1
bookish.community,artsio.com,2
mastodon.social,wehavecookies.social,2
norden.social,wehavecookies.social,1
det.social,wehavecookies.social,1
mastodon.bayern,wehavecookies.social,2
ruhr.social,wehavecookies.social,1
sueden.social,wehavecookies.social,1
dresden.network,wehavecookies.social,1
micro.jacksonchen666.com,blobfox.coffee,1
disabled.social,blobfox.coffee,1
weirder.earth,blobfox.coffee,1
anticapitalist.party,social.marxist.network,1
chilemasto.casa,social.marxist.network,2
social.vivaldi.net,social.marxist.network,3
toot.io,social.marxist.network,2
chaos.social,social.marxist.network,17
hive.institute,μ.computer,3
aus.social,μ.computer,1
c.im,μ.computer,2
chaos.social,μ.computer,2
carhenge.club,μ.computer,2
fe.disroot.org,social.marxist.network,4
mastodon.cloud,social.marxist.network,1
glaceon.social,social.marxist.network,4
kolektiva.social,social.marxist.network,2
mastodon.social,social.marxist.network,50
mastodon.world,rssfeed.media,1
ani.work,mastodon.online,1
bookwor.ms,mastodon.world,1
fedi.social,aus.social,12
neuromatch.social,aus.social,19
myside-yourside.net,aus.social,3
social.darksky.app,aus.social,3
sciencemastodon.com,aus.social,3
gochisou.photo,mastodon-japan.net,1
misskey.design,mastodon-japan.net,3
mstdn.social,4bear.com,1
m.nintendojo.fr,social.design.systems,1
mementomori.social,social.design.systems,1
mastodon-japan.net,mstdn.dgm.pw,2
krigskunst.social,mstdn.ca,12
mastodon.nervesocket.com,mstdn.ca,1
allovertheplace.ca,social.vivaldi.net,1
mastodon.top,mstdn.ca,14
beige.party,mastodon.coffee,1
troet.cafe,mastodon.hams.social,1
wandering.shop,mastodon.hams.social,3
lostcreek.social,mastodon.hams.social,1
pounced-on.me,pounced-on.me,11
masto.brightfur.net,pounced-on.me,4
social.zvavybir.eu,pounced-on.me,1
kind.social,pounced-on.me,1
tiggi.es,pounced-on.me,1
ayom.media,ayom.media,15
bolha.us,ayom.media,3
bantu.social,ayom.media,2
ursal.zone,ayom.media,10
bolha.one,ayom.media,6
capivarinha.club,ayom.media,2
cr8r.gg,craba.cab,1
plasmatrap.com,craba.cab,1
lor.sh,craba.cab,1
shitpost.poridge.club,craba.cab,2
mastodon.social,craba.cab,1
social.cutie.team,craba.cab,1
craba.cab,craba.cab,1
mastodon.ml,craba.cab,3
miraiverse.xyz,pleroma.in.th,1
www.minds.com,pleroma.in.th,3
mstdn.mx,coatl.iztacala.unam.mx,1
abide.social,social.vivaldi.net,1
mostr.pub,social.vivaldi.net,18
aus.social,me.dm,2
masto.ai,me.dm,3
mostr.pub,me.dm,4
vmst.io,me.dm,2
apobangpo.space,me.dm,1
social.lol,sonomu.club,1
sonomu.club,sonomu.club,10
438punk.house,sonomu.club,1
post.lurk.org,sonomu.club,3
mastodon.social,inherently.digital,3
types.pl,inherently.digital,1
sfba.social,h-net.social,1
bsky.brid.gy,arvr.social,1
hates.company,tvwatch.party,1
hachyderm.io,666.glitchwit.ch,1
cloudisland.nz,666.glitchwit.ch,2
simian.rodeo,666.glitchwit.ch,2
discuss.systems,666.glitchwit.ch,1
types.pl,666.glitchwit.ch,1
fosstodon.org,666.glitchwit.ch,1
techhub.social,666.glitchwit.ch,1
misskey.io,social.genya0407.link,2
brain.worm.pink,kill-corporations.enterprises,4
jorts.horse,kill-corporations.enterprises,2
netzsphaere.xyz,kill-corporations.enterprises,2
shrimp.meow.company,kill-corporations.enterprises,1
eepy.autumn.town,kill-corporations.enterprises,1
efdn.club,kill-corporations.enterprises,1
social.furry.nz,mas.to,2
social.alexschroeder.ch,mas.to,6
curttech.com,social.joelle.us,1
peoplemaking.games,social.joelle.us,1
mastodon.nz,social.joelle.us,3
jorts.horse,social.joelle.us,4
hackers.town,social.joelle.us,1
chaosfem.tw,social.joelle.us,8
studio8502.ca,social.joelle.us,1
possum.city,social.joelle.us,2
seafoam.space,social.joelle.us,1
phire.place,social.joelle.us,1
eldritch.cafe,social.joelle.us,25
merveilles.town,social.joelle.us,1
mastoart.social,social.joelle.us,1
mastodon.social,social.joelle.us,72
infosec.exchange,social.joelle.us,10
taur.zone,social.joelle.us,1
ioc.exchange,social.joelle.us,1
floofy.tech,social.joelle.us,1
hachyderm.io,social.joelle.us,13
weirder.earth,social.joelle.us,10
sciences.social,social.joelle.us,3
furries.club,social.joelle.us,2
meow.social,social.joelle.us,9
wandering.shop,social.joelle.us,5
social.treehouse.systems,social.joelle.us,10
tech.lgbt,social.joelle.us,39
techhub.social,social.joelle.us,1
types.pl,social.joelle.us,2
piaille.fr,social.joelle.us,4
toot.community,social.joelle.us,2
macrofurs.social,social.joelle.us,1
newsie.social,social.joelle.us,1
mastodon.peaceful.social,social.joelle.us,1
mas.to,social.joelle.us,9
chaos.social,social.joelle.us,19
woof.group,social.joelle.us,8
social.linux.pizza,social.joelle.us,3
beige.party,social.joelle.us,4
queer.garden,social.joelle.us,1
mastodon.top,social.joelle.us,2
zoner.work,social.joelle.us,1
socel.net,social.joelle.us,1
hed.im,social.joelle.us,1
hear-me.social,social.joelle.us,1
blahaj.zone,social.joelle.us,5
pouet.chapril.org,social.joelle.us,1
tane.codes,social.joelle.us,1
tacobelllabs.net,social.joelle.us,3
wallonie-bruxelles.social,social.joelle.us,1
furry.engineer,social.joelle.us,5
hellspawn.gay,social.joelle.us,4
mstdn.ca,social.joelle.us,4
hostux.social,social.joelle.us,1
universeodon.com,social.joelle.us,3
queer.group,social.joelle.us,4
writing.exchange,social.joelle.us,2
cooltrans.men,social.joelle.us,6
kolektiva.social,social.joelle.us,13
plush.city,social.joelle.us,6
mastodon.online,social.joelle.us,11
fosstodon.org,social.joelle.us,1
queer.party,social.joelle.us,6
indiepocalypse.social,social.joelle.us,2
spookygirl.boo,social.joelle.us,1
terror.black,social.joelle.us,1
wetdry.world,social.joelle.us,5
mk.absturztau.be,social.joelle.us,3
mastodon.gamedev.place,social.joelle.us,9
rage.love,social.joelle.us,3
cathode.church,social.joelle.us,1
donotsta.re,social.joelle.us,2
blorbo.social,social.joelle.us,2
autistics.life,social.joelle.us,3
climatejustice.social,social.joelle.us,1
4bear.com,social.joelle.us,2
kitty.town,social.joelle.us,1
girlcock.club,social.joelle.us,6
tams.tech,social.joelle.us,1
labyrinth.zone,social.joelle.us,6
catwithaclari.net,social.joelle.us,1
not.an.evilcyberhacker.net,social.joelle.us,1
social.tidusfox9.online,social.joelle.us,1
eightpoint.app,social.joelle.us,3
lea.pet,social.joelle.us,1
bark.lgbt,social.joelle.us,2
unfug.social,social.joelle.us,2
chitter.xyz,social.joelle.us,2
zug.network,social.joelle.us,1
catcatnya.com,social.joelle.us,10
deadinsi.de,social.joelle.us,4
ngmx.com,social.joelle.us,1
kinky.business,social.joelle.us,1
zirk.us,social.joelle.us,3
tilde.zone,social.joelle.us,1
social.vivaldi.net,social.joelle.us,7
social.tchncs.de,social.joelle.us,2
sunny.garden,social.joelle.us,9
medic.cafe,social.joelle.us,1
toot.wales,social.joelle.us,1
cybre.club,social.joelle.us,1
fediscience.org,social.joelle.us,1
mastodon.africa,social.joelle.us,1
fedi.miawgogo.me,social.joelle.us,1
tenforward.social,social.joelle.us,2
mamot.fr,social.joelle.us,2
toot.garden,social.joelle.us,1
dice.camp,social.joelle.us,11
provably.online,social.joelle.us,1
discuss.systems,social.joelle.us,2
spore.social,social.joelle.us,3
bitbang.social,social.joelle.us,3
historians.social,social.joelle.us,1
transfem.social,social.joelle.us,7
masto.brightfur.net,social.joelle.us,2
toot.bldrweb.org,social.joelle.us,1
anticapitalist.party,social.joelle.us,1
mastodon.green,social.joelle.us,3
mastodon.art,social.joelle.us,2
toot.cat,social.joelle.us,3
piipitin.fi,social.joelle.us,1
toot.phseiff.com,social.joelle.us,1
tabletop.social,social.joelle.us,1
social.coop,social.joelle.us,2
bolha.us,social.joelle.us,1
octodon.social,social.joelle.us,2
a2mi.social,social.joelle.us,1
mastodon.cloud,social.joelle.us,2
theha.us,social.joelle.us,1
kind.social,social.joelle.us,7
vis.social,social.joelle.us,1
hubzilla.monster,social.joelle.us,1
mstdn.social,social.joelle.us,11
tchafia.be,social.joelle.us,1
mastodon.eus,social.joelle.us,1
retro.social,social.joelle.us,1
syzito.xyz,social.joelle.us,1
polyglot.city,social.joelle.us,2
mstdn.plus,social.joelle.us,1
sakurajima.moe,social.joelle.us,3
mastodon.thirring.org,social.joelle.us,1
greennuclear.online,social.joelle.us,1
mastorol.es,social.joelle.us,1
mastodon.gal,social.joelle.us,2
mastodontti.fi,social.joelle.us,1
meow.lgbt,social.joelle.us,1
mk.nyaa.place,social.joelle.us,1
functional.cafe,social.joelle.us,1
pawb.fun,social.joelle.us,2
mastodon.scot,social.joelle.us,1
snug.moe,social.joelle.us,2
craftopi.art,social.joelle.us,1
abdl.link,social.joelle.us,1
loves.tech,social.joelle.us,1
meemu.org,social.joelle.us,3
cubhub.social,social.joelle.us,2
front-end.social,social.joelle.us,1
social.sciences.re,social.joelle.us,1
wolvesare.sexy,social.joelle.us,2
nfld.me,social.joelle.us,1
helvede.net,social.joelle.us,1
mastodon.acc.umu.se,social.joelle.us,1
gamedev.lgbt,social.joelle.us,1
oulipo.social,social.joelle.us,2
tuiter.rocks,social.joelle.us,1
todon.nl,social.joelle.us,5
ciberlandia.pt,social.joelle.us,1
transgirl.cafe,social.joelle.us,1
mastodon.ie,social.joelle.us,2
mendeddrum.org,social.joelle.us,2
woem.men,social.joelle.us,9
paquita.masto.host,social.joelle.us,3
void.lgbt,social.joelle.us,3
towns.gay,social.joelle.us,2
is-a.cat,social.joelle.us,2
oomfie.city,social.joelle.us,2
lgbt.io,social.joelle.us,1
kitty.social,social.joelle.us,1
boitam.eu,social.joelle.us,1
lgbtqia.space,social.joelle.us,8
mastodon.uno,social.joelle.us,1
todon.eu,social.joelle.us,3
masto.bike,social.joelle.us,2
sylveon.social,social.joelle.us,2
mstdn.mx,social.joelle.us,1
alico.nexus,social.joelle.us,2
disabled.social,social.joelle.us,4
colorid.es,social.joelle.us,1
mastodon.starshipchangeling.net,social.joelle.us,2
transitory.social,social.joelle.us,2
cyberpunk.lol,social.joelle.us,1
trollian.space,social.joelle.us,1
fedi.monkee.ch,social.joelle.us,1
eigenmagic.net,social.joelle.us,1
social.collectivemoo.net,social.joelle.us,1
social.zdx.fr,social.joelle.us,1
mastodon.triggerphra.se,social.joelle.us,1
ms.cratonsed.ge,social.joelle.us,2
blobfox.coffee,social.joelle.us,2
clockwork.monster,social.joelle.us,1
wien.rocks,social.joelle.us,2
lediva.masto.host,social.joelle.us,2
strangeobject.space,social.joelle.us,2
burnthis.town,social.joelle.us,2
sakurajima.social,social.joelle.us,1
mastodon.nu,social.joelle.us,2
godforsaken.website,social.joelle.us,1
mspsocial.net,social.joelle.us,4
dads.cool,social.joelle.us,1
ak.kumis.industries,social.joelle.us,2
cutie.city,social.joelle.us,3
gensokyo.social,social.joelle.us,1
social.grat.gay,social.joelle.us,2
mastodon.catgirl.cloud,social.joelle.us,2
gyatt.cc,social.joelle.us,1
floss.social,social.joelle.us,1
social.translunar.academy,social.joelle.us,2
social.scribblers.club,social.joelle.us,1
ice.sophari.org,social.joelle.us,2
capivarinha.club,social.joelle.us,2
corneill.es,social.joelle.us,1
10mb.social,social.joelle.us,1
troet.social,social.joelle.us,2
kitsunes.club,social.joelle.us,2
hollow.raccoon.quest,social.joelle.us,1
lsbt.me,social.joelle.us,2
social.fluxfox.dev,social.joelle.us,1
twoot.site,social.joelle.us,1
masto.es,social.joelle.us,1
c.im,social.joelle.us,3
void.rehab,social.joelle.us,1
quarium.xyz,social.joelle.us,1
layer8.space,social.joelle.us,1
fosspri.de,social.joelle.us,2
corteximplant.com,social.joelle.us,1
fedi.feministwiki.org,social.joelle.us,1
dumbfuckingweb.site,social.joelle.us,1
freeatlantis.com,social.joelle.us,1
brotka.st,social.joelle.us,1
brain.worm.pink,social.joelle.us,2
lukyan.eu,social.joelle.us,2
retro.pizza,social.joelle.us,2
masto.endolexis.com,social.joelle.us,1
ayom.media,social.joelle.us,2
comfy.social,social.joelle.us,1
misskey.bubbletea.dev,social.joelle.us,1
fedi.at,social.joelle.us,2
mefi.social,social.joelle.us,1
meow.woem.cat,social.joelle.us,1
social.jsteuernagel.de,social.joelle.us,1
nyan.network,social.joelle.us,1
onycha.monster,social.joelle.us,1
social.spejset.org,social.joelle.us,1
mastodonapp.uk,social.joelle.us,2
mastodon.world,social.joelle.us,4
neuromatch.social,social.joelle.us,3
mstdn.party,social.joelle.us,3
flausch.social,social.joelle.us,1
ruby.social,social.joelle.us,1
butts.team,social.joelle.us,1
mstdn.games,social.joelle.us,4
pizza.enby.city,social.joelle.us,1
masto.donte.com.br,social.joelle.us,1
fedi.mvpgame.dev,social.joelle.us,1
mastodon.au,social.joelle.us,1
fedi.xirion.net,social.joelle.us,1
sfba.social,social.joelle.us,2
bsd.network,social.joelle.us,1
literatur.social,social.joelle.us,1
aus.social,social.joelle.us,4
mastodon.derg.nz,social.joelle.us,1
freeradical.zone,social.joelle.us,1
fedi.catboy.agency,social.joelle.us,1
mastodon.sdf.org,social.joelle.us,2
fedi.pavluk.org,social.joelle.us,1
yiff.life,social.joelle.us,2
social.tulsa.ok.us,social.joelle.us,1
social.codeofamor.net,social.joelle.us,1
social.vlhl.dev,social.joelle.us,2
solarpunk.moe,social.joelle.us,1
eepy.moe,social.joelle.us,1
urusai.social,social.joelle.us,2
eliitin-some.fi,social.joelle.us,1
ecoevo.social,social.joelle.us,1
social.zvavybir.eu,social.joelle.us,1
urbanists.social,social.joelle.us,1
laconic.social,social.joelle.us,2
laserdisc.party,social.joelle.us,1
m.ai6yr.org,social.joelle.us,2
monads.online,social.joelle.us,2
hellsite.site,social.joelle.us,3
masto.ai,social.joelle.us,1
river.group.lt,social.joelle.us,1
vmst.io,social.joelle.us,1
blackqueer.life,social.joelle.us,1
corneill.es,mastodon.art,8
systems.social,mastodon.art,1
libranigans.com,mastodon.art,3
social.bim.land,mastodon.art,2
mastodon.energy,mastodon.art,7
notacult.social,mastodon.art,6
social.bateleur.org,mastodon.art,2
this.mouse.rocks,mastodon.art,5
rmbl.ing,mas.to,1
m.jinwei.me,mas.to,5
social.tubul.net,infosec.exchange,4
omg.wtf.sh,infosec.exchange,5
shrimp.meow.company,infosec.exchange,2
fedi.larlet.fr,infosec.exchange,1
hannover.town,infosec.exchange,1
gamerstavern.online,infosec.exchange,10
fed.xnor.in,infosec.exchange,1
bvp.me,infosec.exchange,3
fedi.jameuwu.com,infosec.exchange,1
bertha.social,hachyderm.io,2
miruku.cafe,hachyderm.io,2
elsewhere.cozysumo.space,hachyderm.io,2
sometimes.when.computer,hachyderm.io,4
mstdn.jp,hachyderm.io,18
fedibird.com,hachyderm.io,5
social.ookami.space,hachyderm.io,2
sciencemastodon.com,hachyderm.io,2
glammr.us,hachyderm.io,17
cooltrans.men,mastodon.world,2
ilbery.family,infosec.exchange,5
paquita.masto.host,sfba.social,6
thepit.social,sfba.social,15
mastodon.nl,sfba.social,22
raru.re,sfba.social,1
nerdculture.de,sfba.social,19
social.burschel.com,infosec.exchange,1
gaygeek.social,infosec.exchange,4
thecommandline.social,infosec.exchange,6
social.haugenh.us,infosec.exchange,8
exoticmelons.com,infosec.exchange,1
rettiwtkcuf.social,infosec.exchange,4
toot.hoyle.me.uk,infosec.exchange,1
frankenwolke.com,infosec.exchange,1
fedi.xirion.net,infosec.exchange,1
trg.social,infosec.exchange,1
m6n.io,infosec.exchange,6
curttech.com,sfba.social,11
mograph.social,sfba.social,4
jasette.facil.services,sfba.social,2
mstdn.ca,mastodon.sdf.org,8
assemblag.es,mastodon.nz,1
chitter.xyz,mastodon.nz,1
pleroma.tenjuu.net,mastodon.cardina1.red,1
mstdn.jp,mastodon.cardina1.red,3
pawoo.net,mastodon.cardina1.red,1
gorone.xyz,mastodon.cardina1.red,1
amefur.asia,mastodon.cardina1.red,3
tech.lgbt,sakurajima.moe,5
starside.social,sakurajima.moe,2
mastodon.nl,sakurajima.moe,3
pagan.plus,sakurajima.moe,2
nerdculture.de,sakurajima.moe,3
woof.group,mastobate.social,12
arabi.gay,mastobate.social,1
tech.lgbt,autonomous.zone,1
kill-corporations.enterprises,fedi.aria.dog,1
beige.party,syzito.xyz,3
kolektiva.social,syzito.xyz,2
toot.community,syzito.xyz,2
mstdn.ca,syzito.xyz,1
furry.engineer,syzito.xyz,2
mastodon.social,syzito.xyz,20
lukyan.eu,syzito.xyz,1
mewblog.thepolarbear.co.uk,syzito.xyz,1
social.linux.pizza,syzito.xyz,2
cyberplace.social,syzito.xyz,1
mastodon.scot,syzito.xyz,4
mastodon.green,syzito.xyz,1
mstdn.party,syzito.xyz,1
troet.cafe,syzito.xyz,2
dresden.network,syzito.xyz,1
tech.lgbt,syzito.xyz,1
hear-me.social,syzito.xyz,1
alpha.polymaths.social,syzito.xyz,1
mendeddrum.org,syzito.xyz,1
social.vivaldi.net,syzito.xyz,1
gamepad.club,syzito.xyz,1
universeodon.com,syzito.xyz,3
post.lurk.org,syzito.xyz,1
pol.social,mstdn.ca,3
archaeo.social,mstdn.ca,8
NerdJoy.social,mstdn.ca,16
mstdn.plus,mstdn.ca,22
ratherbemaking.games,mastodon.social,9
union.place,newsie.social,2
bsd.network,newsie.social,1
iam.reasonably.social,beige.party,3
xarxa.cloud,stefanbohacek.online,1
frikiverse.zone,stefanbohacek.online,1
penguicon.social,astral.camp,1
squad.town,astral.camp,1
squawk.social,dook.business,1
glaceon.social,dook.business,1
m.mtjm.eu,mstdn.social,5
mammut.gogreenit.net,fosstodon.org,2
korora.social,fosstodon.org,1
8ballsystem.gay,fosstodon.org,1
rants.au,fosstodon.org,4
social.benny.de,fosstodon.org,3
mstdn.klamath.jp,fosstodon.org,2
social.ty-penguin.org.uk,fosstodon.org,5
mastodon.pcgaldo.com,fosstodon.org,1
homoo.social,pawoo.net,12
soc.kvet.ch,infosec.exchange,6
pouet.it,infosec.exchange,5
fuzzyfox.social,infosec.exchange,1
queer.cool,universeodon.com,2
emeraldsocial.org,mstdn.social,4
fedi.reclaim.technology,mastodon.art,3
social.praxis.nyc,mastodon.art,1
hol.ogra.ph,mastodon.art,4
syringa.social,mastodon.art,2
cyberfurz.social,mastodon.art,8
slime.global,mastodon.art,6
nightly.fedibird.com,mstdn.social,1
mastodon.jing.lgbt,mstdn.social,2
sparkly.uni.horse,mstdn.social,1
social.bvoigtlaender.de,mstdn.social,1
social.anartist.org,mastodon.art,6
social.saarland,mastodon.art,14
www.minds.com,infosec.exchange,6
fedi.owldog.dev,infosec.exchange,2
junimo.party,infosec.exchange,3
syringa.social,infosec.exchange,3
social.ridetrans.it,infosec.exchange,6
things.uk,infosec.exchange,3
mstdn.fr,universeodon.com,2
mastodon.bsd.cafe,universeodon.com,9
gabvp.masto.host,universeodon.com,2
starry.cafe,mstdn.social,1
social.seattle.wa.us,sfba.social,4
fedi.reclaim.technology,sfba.social,2
sharkey.world,sfba.social,5
mastodon.mit.edu,mastodon.gamedev.place,1
types.pl,mastodon.gamedev.place,4
finkasaur.us,mastodon.gamedev.place,1
brotka.st,netzsphaere.xyz,2
chaos.social,netzsphaere.xyz,3
oldbytes.space,gladtech.social,1
metalhead.club,gladtech.social,1
infosec.space,gladtech.social,1
o3o.ca,kuu.moe,1
kuu.moe,kuu.moe,1
fosstodon.org,solarsystem.social,1
mastodon.opportunis.me,social.lithio.fr,1
void.holdings,botsin.space,1
disabled.social,botsin.space,6
techhub.social,botsin.space,8
social.mcwhirter.io,infosec.exchange,8
mastodon.parleur.net,infosec.exchange,2
shumai.xyz,infosec.exchange,9
nheko.io,infosec.exchange,6
social.codeofamor.net,infosec.exchange,13
penguicon.social,infosec.exchange,3
m.campfi.rs,infosec.exchange,1
social.bitsofsimplicity.com,infosec.exchange,3
rls.social,infosec.exchange,6
animal.business,infosec.exchange,4
s.voxint.net,infosec.exchange,1
